 41  515.054330 2.615E-27 2.948E-02.06210.062 3419.87820.67-.000058        0 1 1 0        0 0 0 0                    P 90e     3643431410 5 3 3 3  1611.0 1629.0
 41  515.082400 1.482E-28 9.246E-03.06600.074 3673.55740.74-.000234        0 5 1 0        0 4 2 0                    P 56e     3645431410 5 3 3 3   999.0 1017.0
 41  515.114400 7.224E-28 1.860E-02.06680.076 3472.08860.75-.000272        0 5 3 0        0 4 4 0                    P 51f     3645431410 5 3 3 3   909.0  927.0
 41  515.144450 4.823E-28 3.404E-04.06750.078 2715.09980.76-.000304        0 4 0 0        0 3 3 0                    P 47e     3655431410 5 3 3 3   837.0  855.0
 41  515.264380 6.141E-27 6.834E-03.06500.071 2869.54360.72-.000187        0 3 1 0        0 2 2 0                    P 63e     3645431410 5 3 3 3  1125.0 1143.0
 41  515.265020 7.077E-27 4.958E-02.06310.065 3297.54790.69-.000097        0 2 0 0        0 1 1 0                    P 80e     3644431410 5 3 3 3  1431.0 1449.0
 41  515.298690 2.544E-27 1.568E-02.06570.073 3204.55130.73-.000220        0 4 2 0        0 3 3 0                    P 58f     3645431410 5 3 3 3  1035.0 1053.0
 41  515.448100 1.819E-27 1.761E-02.06540.073 3304.32330.73-.000206        0 4 2 0        0 3 3 0                    P 60e     3645431410 5 3 3 3  1071.0 1089.0
 41  515.571850 5.559E-28 1.027E-01.06390.068 3948.72690.70-.000135        0 4 0 0        0 3 1 0                    P 72e     3644431410 5 3 3 3  1287.0 1305.0
 41  515.636990 1.638E-27 7.730E-02.06340.066 3681.82090.69-.000111        0 3 1 0        0 2 0 0                    P 77e     3644431410 5 3 3 3  1377.0 1395.0
 41  515.642120 1.823E-28 2.086E-02.06830.080 3743.02770.78-.000339        0 6 4 0        0 5 5 0                    P 43f     3655431410 5 3 3 3   765.0  783.0
 41  515.644270 1.824E-28 2.086E-02.06830.080 3743.02770.78-.000339        0 6 4 0        0 5 5 0                    P 43e     3655431410 5 3 3 3   765.0  783.0
 41  515.721570 3.016E-28 5.738E-05.06630.075 2477.67670.740.000422        0 3 1 0        1 0 0 0                    R 53e     3645431410 5 3 3 3   981.0  963.0
 41  515.737130 3.005E-27 2.661E-02.06400.069 3320.68280.70-.000140        0 3 1 0        0 2 2 0                    P 71f     3644431410 5 3 3 3  1269.0 1287.0
 41  515.816030 1.953E-28 2.814E-02.06220.063 3941.21240.67-.000062        0 2 2 0        0 1 1 0                    P 89f     3644431410 5 3 3 3  1593.0 1611.0
 41  515.828340 8.811E-28 1.884E-02.06700.077 3429.21750.75-.000280        0 5 3 0        0 4 4 0                    P 50e     3645431410 5 3 3 3   891.0  909.0
