411  683.387295 2.410E-24 6.391E-02.11160.239 1318.74220.79-.001510            2V8         GROUND 63  3 0A2      64 -3 0A1     571231 2 2 5 3 3 3   762.0  774.0
411  683.387305 2.410E-24 6.391E-02.11160.239 1318.74220.79-.001510            2V8         GROUND 63 -3 0A2      64  3 0A1     571231 2 2 5 3 3 3   762.0  774.0
411  683.402877 1.223E-24 2.850E-02.11160.274 1282.22350.78-.001622            2V8         GROUND 60  3-2A1      61  5 0E      571231 2 2 5 3 3 3   726.0  738.0
411  683.408330 5.185E-25 6.591E-02.11160.221 1656.76580.80-.001448            2V8         GROUND 68  6 0A1      69 -6 0A2     571231 2 2 5 3 3 3   822.0  834.0
411  683.408330 5.185E-25 6.591E-02.11160.221 1656.76580.80-.001448            2V8         GROUND 68 -6 0A1      69  6 0A2     571231 2 2 5 3 3 3   822.0  834.0
411  683.416095 3.085E-24 7.871E-02.11160.245 1314.01510.80-.001469            2V8         GROUND 64  0 0A1      65  0 0A2     471431 2 2 5 4 3 3   774.0  786.0
411  683.628339 7.325E-25 1.371E-02.11160.326 1226.49420.76-.001670            2V8         GROUND 57  4-2E       58 -6 0A1     571231 2 2 5 3 3 3   690.0  702.0
411  683.628339 7.325E-25 1.371E-02.11160.326 1226.49420.76-.001670            2V8         GROUND 57 -4-2E       58  6 0A1     571231 2 2 5 3 3 3   690.0  702.0
411  683.667884 3.123E-24 7.350E-02.11160.257 1294.03460.79-.001500            2V8         GROUND 63  2 0E       64  2 0E      571431 2 2 5 4 3 3   762.0  774.0
411  683.730822 3.869E-25 8.259E-02.11160.228 1754.00280.80-.001536            2V8         GROUND 65  9 0A2      66 -9 0A1     471231 2 2 5 3 3 3   786.0  798.0
411  683.730822 3.869E-25 8.259E-02.11160.228 1754.00280.80-.001536            2V8         GROUND 65 -9 0A2      66  9 0A1     471231 2 2 5 3 3 3   786.0  798.0
411  683.743443 6.352E-25 6.682E-02.11160.221 1614.61640.80-.001464            2V8         GROUND 67  6 0A2      68 -6 0A1     571231 2 2 5 3 3 3   810.0  822.0
411  683.743443 6.352E-25 6.682E-02.11160.221 1614.61640.80-.001464            2V8         GROUND 67 -6 0A2      68  6 0A1     571231 2 2 5 3 3 3   810.0  822.0
411  683.769762 2.154E-24 4.789E-02.11160.293 1275.67030.78-.001552            2V8         GROUND 61  4 0E       62  4 0E      571431 2 2 5 4 3 3   738.0  750.0
411  683.784997 6.364E-25 7.585E-02.11160.234 1637.19670.80-.001495            2V8         GROUND 66  7 0E       67  7 0E      471431 2 2 5 4 3 3   798.0  810.0
411  683.805949 3.562E-24 7.803E-02.11160.256 1279.20780.79-.001495            2V8         GROUND 63  1 0E       64  1 0E      571431 2 2 5 4 3 3   762.0  774.0
411  683.828978 2.888E-24 6.441E-02.11160.248 1279.60610.79-.001531            2V8         GROUND 62 -3 0A1      63  3 0A2     571231 2 2 5 3 3 3   750.0  762.0
411  683.828988 2.888E-24 6.441E-02.11160.248 1279.60610.79-.001531            2V8         GROUND 62  3 0A1      63 -3 0A2     571231 2 2 5 3 3 3   750.0  762.0
411  683.845771 1.337E-24 2.646E-02.11160.289 1244.92140.77-.001638            2V8         GROUND 59  3-2A2      60  5 0E      571231 2 2 5 3 3 3   714.0  726.0
411  683.847526 3.708E-24 7.931E-02.11160.256 1274.26520.79-.001490            2V8         GROUND 63  0 0A2      64  0 0A1     471431 2 2 5 4 3 3   762.0  774.0
411  683.917290 5.660E-25 8.045E-02.11160.242 1670.23060.80-.001521            2V8         GROUND 65  8 0E       66  8 0E      471431 2 2 5 4 3 3   786.0  798.0
411  684.067517 8.210E-25 1.318E-02.11160.348 1191.02340.76-.001681            2V8         GROUND 56  4-2E       57 -6 0A2     571231 2 2 5 3 3 3   678.0  690.0
411  684.067517 8.210E-25 1.318E-02.11160.348 1191.02340.76-.001681            2V8         GROUND 56 -4-2E       57  6 0A2     571231 2 2 5 3 3 3   678.0  690.0
411  684.082717 7.839E-25 6.847E-02.11160.223 1573.07310.80-.001479            2V8         GROUND 66  6 0A1      67 -6 0A2     571231 2 2 5 3 3 3   798.0  810.0
411  684.082717 7.839E-25 6.847E-02.11160.223 1573.07310.80-.001479            2V8         GROUND 66 -6 0A1      67  6 0A2     571231 2 2 5 3 3 3   798.0  810.0
