271  719.895320 4.878E-25 1.029E-01.07380.113 1854.01300.980.000000             V9         GROUND 35 21-1  G     36 22 0  G    455650 6 6 6 3 4 0  1136.0 1168.0
271  720.001900 9.410E-26 7.702E-02.07810.115 1889.60491.060.000000             V9         GROUND 43 16-1 E2     44 17 0 E1    455650 6 6 6 3 4 0   348.0  356.0
271  720.051120 5.093E-26 4.566E-02.07550.114 1888.46181.020.000000             V9         GROUND 39 19-1 E2     40 20 0 E1    455650 6 6 6 3 4 0   316.0  324.0
271  720.056420 3.752E-25 7.679E-02.07810.115 1889.59941.060.000000             V9         GROUND 43 16-1  G     44 17 0  G    455650 6 6 6 3 4 0  1392.0 1424.0
271  720.076440 9.112E-27 8.555E-02.07880.115 2538.77861.070.000000          V4+V9             V4 44 20-1E34     45 21 0E34    455650 6 6 6 3 4 0   712.0  728.0
271  720.180990 5.113E-25 9.104E-02.07500.114 1835.77141.010.000000             V9         GROUND 38 19-1  G     39 20 0  G    455650 6 6 6 3 4 0  1232.0 1264.0
271  720.243320 1.822E-26 8.548E-02.07880.115 2538.55681.070.000000          V4+V9             V4 44 20-1A12     45 21 0A34    455650 6 6 6 3 4 0  1424.0 1456.0
271  720.520790 2.356E-25 8.160E-02.07670.114 1845.29821.040.000000             V9         GROUND 41 17-1E34     42 18 0E34    455650 6 6 6 3 4 0   664.0  680.0
271  720.626610 1.065E-25 6.073E-02.07450.114 1784.37551.000.000000             V9         GROUND 37 19-1 E2     38 20 0 E1    455650 6 6 6 3 4 0   300.0  308.0
271  720.651980 2.131E-26 9.044E-02.07730.114 2508.25531.050.000000          V4+V9             V4 42 21-1  G     43 22 0  G    455650 6 6 6 3 4 0  1360.0 1392.0
271  720.661740 5.352E-27 9.096E-02.07730.114 2508.47301.050.000000          V4+V9             V4 42 21-1 E1     43 22 0 E2    455650 6 6 6 3 4 0   340.0  348.0
271  720.714460 5.713E-25 9.787E-02.07410.113 1816.54800.990.000000             V9         GROUND 36 20-1A34     37 21 0A12    455650 6 6 6 3 4 0  1168.0 1200.0
271  720.799530 4.497E-25 7.793E-02.07670.114 1845.29281.040.000000             V9         GROUND 41 17-1A34     42 18 0A12    455650 6 6 6 3 4 0  1328.0 1360.0
271  720.829220 2.813E-25 9.640E-02.07410.113 1816.54300.990.000000             V9         GROUND 36 20-1E34     37 21 0E34    455650 6 6 6 3 4 0   584.0  600.0
271  720.914330 3.823E-25 7.409E-02.07880.115 1882.59531.070.000000             V9         GROUND 44 15-1  G     45 16 0  G    455650 6 6 6 3 4 0  1424.0 1456.0
271  721.031910 1.416E-25 8.702E-02.07550.114 1810.22441.020.000000             V9         GROUND 39 18-1 E2     40 19 0 E1    455650 6 6 6 3 4 0   316.0  324.0
271  721.059220 9.444E-26 7.324E-02.07880.115 1882.58971.070.000000             V9         GROUND 44 15-1 E2     45 16 0 E1    455650 6 6 6 3 4 0   356.0  364.0
271  721.077790 1.497E-25 1.035E-01.07350.114 1806.55290.970.000000             V9         GROUND 34 21-1 E2     35 22 0 E1    455650 6 6 6 3 4 0   276.0  284.0
271  721.104250 5.631E-25 8.652E-02.07550.114 1810.21911.020.000000             V9         GROUND 39 18-1  G     40 19 0  G    455650 6 6 6 3 4 0  1264.0 1296.0
