401  803.606590 3.610E-26 3.355E-02.09280.274 2171.12300.750.000000             V6         GROUND 26 19 1E       27 20 0E      355420 1 1 1 1 1 0   848.0  848.0
401  803.802880 3.540E-26 2.245E-02.09010.169 2194.30220.860.000000             V6         GROUND 43 17 1A1      44 18 0A2     355420 1 1 1 1 1 0  1392.0 1392.0
401  803.802880 3.540E-26 2.245E-02.09010.169 2194.30220.860.000000             V6         GROUND 43 17 1A2      44 18 0A1     355420 1 1 1 1 1 0  1392.0 1392.0
401  804.101090 4.260E-26 2.667E-02.09060.217 2143.84730.860.000000             V6         GROUND 34 18 1E       35 19 0E      355420 1 1 1 1 1 0  1104.0 1104.0
401  804.158430 2.590E-26 2.023E-02.09070.108 2271.72560.860.000000             V6         GROUND 51 16 1E       52 17 0E      355420 1 1 1 1 1 0  1648.0 1648.0
401  804.299750 3.900E-26 3.472E-02.09320.271 2154.00510.730.000000             V6         GROUND 25 19 1E       26 20 0E      355420 1 1 1 1 1 0   816.0  816.0
401  804.459830 1.490E-26 1.869E-02.09100.108 2398.79890.860.000000             V6         GROUND 59 15 1E       60 16 0E      355420 1 1 1 1 1 0  1904.0 1904.0
401  804.531660 4.020E-26 2.282E-02.09010.178 2166.44860.860.000000             V6         GROUND 42 17 1A2      43 18 0A1     355420 1 1 1 1 1 0  1360.0 1360.0
401  804.531660 4.020E-26 2.282E-02.09010.178 2166.44860.860.000000             V6         GROUND 42 17 1A1      43 18 0A2     355420 1 1 1 1 1 0  1360.0 1360.0
401  804.811310 4.710E-26 2.731E-02.09080.232 2121.66900.850.000000             V6         GROUND 33 18 1E       34 19 0E      355420 1 1 1 1 1 0  1072.0 1072.0
401  804.903210 3.010E-26 2.047E-02.09050.119 2238.84530.860.000000             V6         GROUND 50 16 1E       51 17 0E      355420 1 1 1 1 1 0  1616.0 1616.0
401  804.990750 4.210E-26 3.607E-02.09370.265 2137.51950.720.000000             V6         GROUND 24 19 1E       25 20 0E      355420 1 1 1 1 1 0   784.0  784.0
401  805.220180 1.770E-26 1.882E-02.09080.108 2360.91460.860.000000             V6         GROUND 58 15 1E       59 16 0E      355420 1 1 1 1 1 0  1872.0 1872.0
401  805.258420 4.550E-26 2.322E-02.09010.186 2139.22320.860.000000             V6         GROUND 41 17 1A2      42 18 0A1     355420 1 1 1 1 1 0  1328.0 1328.0
401  805.258420 4.550E-26 2.322E-02.09010.186 2139.22320.860.000000             V6         GROUND 41 17 1A1      42 18 0A2     355420 1 1 1 1 1 0  1328.0 1328.0
401  805.519430 5.190E-26 2.798E-02.09100.246 2100.12130.830.000000             V6         GROUND 32 18 1E       33 19 0E      355420 1 1 1 1 1 0  1040.0 1040.0
401  805.646020 3.480E-26 2.067E-02.09040.128 2206.59040.860.000000             V6         GROUND 49 16 1E       50 17 0E      355420 1 1 1 1 1 0  1584.0 1584.0
401  805.679600 4.530E-26 3.752E-02.09430.258 2121.66620.710.000000             V6         GROUND 23 19 1E       24 20 0E      355420 1 1 1 1 1 0   752.0  752.0
401  805.978610 2.100E-26 1.899E-02.09060.107 2323.65250.860.000000             V6         GROUND 57 15 1E       58 16 0E      355420 1 1 1 1 1 0  1840.0 1840.0
401  805.983130 5.130E-26 2.361E-02.09010.196 2112.62620.860.000000             V6         GROUND 40 17 1A1      41 18 0A2     355420 1 1 1 1 1 0  1296.0 1296.0
401  805.983130 5.130E-26 2.361E-02.09010.196 2112.62620.860.000000             V6         GROUND 40 17 1A2      41 18 0A1     355420 1 1 1 1 1 0  1296.0 1296.0
401  806.225460 5.700E-26 2.869E-02.09120.259 2079.20450.820.000000             V6         GROUND 31 18 1E       32 19 0E      355420 1 1 1 1 1 0  1008.0 1008.0
401  806.366300 4.860E-26 3.911E-02.09490.250 2106.44550.700.000000             V6         GROUND 22 19 1E       23 20 0E      355420 1 1 1 1 1 0   720.0  720.0
