261  501.920720 1.620E-25 3.862E-03.07040.126 1906.73950.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 19f     3466432320 2 1 1 1    39.0   39.0
261  501.920910 1.053E-25 7.799E-04.05240.098 1751.42310.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 29e     3466432320 2 1 1 1    59.0   59.0
261  501.955600 4.108E-25 3.906E-03.06880.124 1953.91620.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 20f     3466432320 2 1 1 1   123.0  123.0
261  501.972350 1.275E-24 1.052E-03.06880.124 1224.93740.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 20f     3466432320 2 1 1 1    41.0   41.0
261  501.989830 1.138E-25 3.938E-03.06710.121 2003.44610.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 21f     3466432320 2 1 1 1    43.0   43.0
261  502.014800 5.776E-28 3.179E-06.08200.158 1434.28830.75-.001000 000 3 0 3 0  g 000 1 1 1-1+ u                    P  9e     3466432320 2 1 1 1    17.0   19.0
261  502.023650 2.788E-25 3.955E-03.06530.118 2055.32820.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 22f     3466432320 2 1 1 1   135.0  135.0
261  502.057400 7.468E-26 3.961E-03.06350.116 2109.56170.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 23f     3466432320 2 1 1 1    47.0   47.0
261  502.074440 2.295E-25 7.721E-04.05070.094 1821.83360.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 30e     3466432320 2 1 1 1   183.0  183.0
261  502.091500 1.771E-25 3.955E-03.06160.113 2166.14560.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 24f     3466432320 2 1 1 1   147.0  147.0
261  502.097070 2.968E-24 9.903E-04.06710.121 1274.48340.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 21f     3466432320 2 1 1 1   129.0  129.0
261  502.126420 4.593E-26 3.937E-03.05970.110 2225.07900.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 25f     3466432320 2 1 1 1    51.0   51.0
261  502.162700 1.055E-25 3.908E-03.05780.107 2286.36090.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 26f     3466432320 2 1 1 1   159.0  159.0
261  502.200880 2.654E-26 3.873E-03.05600.104 2349.99020.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 27f     3466432320 2 1 1 1    55.0   55.0
261  502.229450 7.602E-25 9.362E-04.06530.118 1326.38240.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 22f     3466432320 2 1 1 1    45.0   45.0
261  502.232630 5.484E-26 7.637E-04.04910.091 1894.57880.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 31e     3466432320 2 1 1 1    63.0   63.0
261  502.241490 5.920E-26 3.830E-03.05410.101 2415.96590.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 28f     3466432320 2 1 1 1   171.0  171.0
261  502.267460 1.918E-27 7.144E-03.04500.081 3085.66160.75-.001000 000 3 0 3 0  g 000 1 1 1-1- u                    Q 38f     3455432320 2 1 1 1    77.0   77.0
261  502.272250 5.880E-27 4.655E-03.04500.081 2744.47580.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 34f     3466432320 2 1 1 1    69.0   69.0
261  502.285080 1.446E-26 3.779E-03.05240.098 2484.28690.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 29f     3466432320 2 1 1 1    59.0   59.0
261  502.303670 1.424E-24 4.566E-03.09400.180 1366.39890.75-.001000 000 3 0 1 0  g 000 1 1 1 1  u                    P  4e     3466432320 2 1 1 1    21.0   27.0
261  502.304460 8.124E-28 4.729E-03.04500.081 3182.76950.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 39e     3455432320 2 1 1 1    79.0   79.0
261  502.332170 3.133E-26 3.723E-03.05070.094 2554.95190.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 30f     3466432320 2 1 1 1   183.0  183.0
261  502.362840 1.595E-24 4.168E-03.09030.175 1375.95190.75-.001000 000 3 0 1 0  g 000 1 1 1-1- u                    P  5f     3466432320 2 1 1 1    27.0   33.0
261  502.369260 1.735E-24 8.881E-04.06350.116 1380.63360.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 23f     3466432320 2 1 1 1   141.0  141.0
261  502.383220 7.440E-27 3.663E-03.04910.091 2627.95980.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 31f     3466432320 2 1 1 1    63.0   63.0
261  502.395440 1.164E-25 7.548E-04.04770.087 1969.65750.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 32e     3466432320 2 1 1 1   195.0  195.0
