381  624.113437 1.280E-29 4.706E-08.08190.117 1029.22840.760.000000             V7         GROUND 23  7 17       22 12 11      002020 4 4 2 2 2 0   141.0  135.0
381  624.122889 6.900E-26 1.948E-02.08130.116 2018.42990.760.000000             V7         GROUND 37 10 27       38 13 25      002020 4 4 2 2 2 0   225.0  231.0
381  624.124133 6.900E-26 1.948E-02.08130.116 2018.42990.760.000000             V7         GROUND 37 10 28       38 13 26      002020 4 4 2 2 2 0   225.0  231.0
381  624.162296 2.492E-30 4.332E-09.08190.117  856.79600.760.000000             V4         GROUND 21  2 19       22 10 13      002520 4 4 2 2 2 0   129.0  135.0
381  624.191809 1.896E-26 4.122E-04.08130.116 1411.59630.760.000000             V7         GROUND 25 11 15       26 14 13      002020 4 4 2 2 2 0   153.0  159.0
381  624.191809 4.417E-26 4.115E-04.08130.116 1411.59630.760.000000             V7         GROUND 25 11 14       26 14 12      002020 4 4 2 2 2 0   357.0  371.0
381  624.261732 8.551E-25 1.254E-01.08130.116 1847.66340.760.000000            V10         GROUND 31 14 17       32 15 18      002020 4 4 2 2 2 0   189.0  195.0
381  624.261732 8.551E-25 1.254E-01.08130.116 1847.66340.760.000000            V10         GROUND 31 14 18       32 15 17      002020 4 4 2 2 2 0   189.0  195.0
381  624.279301 4.965E-29 1.680E-06.08130.116 1564.77710.760.000000             V7         GROUND 34  6 28       34 11 24      002020 4 4 2 2 2 0   207.0  207.0
381  624.283445 6.665E-30 6.868E-09.08440.112  706.76910.760.000000             V7         GROUND 17  5 13       18 10  9      002520 4 4 2 2 2 0   105.0  111.0
381  624.371750 2.277E-29 8.128E-08.08130.116 1062.66330.760.000000             V7         GROUND 28  2 27       28  9 19      002020 4 4 2 2 2 0   171.0  171.0
381  624.388556 1.710E-29 7.554E-09.08440.112  706.76910.760.000000             V7         GROUND 17  5 12       18 10  8      002520 4 4 2 2 2 0   245.0  259.0
381  624.417996 9.499E-27 2.252E-05.08130.116  992.36510.760.000000            V10         GROUND 30  1 30       31  4 27      002020 4 4 2 2 2 0   183.0  189.0
381  624.427267 2.140E-29 3.506E-07.08130.116 1409.40430.760.000000             V4         GROUND 33  1 32       34  9 26      002020 4 4 2 2 2 0   201.0  207.0
381  624.512156 7.408E-29 2.509E-06.08130.116 1564.77710.760.000000             V7         GROUND 34  6 29       34 11 23      002020 4 4 2 2 2 0   207.0  207.0
381  624.539936 1.290E-26 1.668E-05.08130.116  846.31640.760.000000            V10         GROUND 27  0 27       28  5 24      002020 4 4 2 2 2 0   165.0  171.0
381  624.547551 2.844E-28 7.977E-08.08700.120  385.51330.760.000000            V10         GROUND 13  2 11       14  7  8      002520 4 4 2 2 2 0    81.0   87.0
381  624.681319 3.841E-27 3.158E-06.08130.116  941.81770.760.000000            V10         GROUND 29  1 29       29  6 24      002020 4 4 2 2 2 0   413.0  413.0
381  624.838092 3.899E-30 2.510E-09.08250.117  816.53960.760.000000             V4         GROUND 20  2 18       21 10 12      002520 4 4 2 2 2 0   287.0  301.0
381  624.878055 3.596E-27 1.696E-06.08990.113  419.91270.760.000000            V10         GROUND  9  6  3       10  9  2      002520 4 4 2 2 2 0    57.0   63.0
381  624.878060 3.596E-27 1.696E-06.08990.113  419.91270.760.000000            V10         GROUND  9  6  4       10  9  1      002520 4 4 2 2 2 0    57.0   63.0
381  624.923191 3.645E-27 1.056E-04.08130.116 1718.34220.760.000000            V10         GROUND 36  9 27       35 12 24      002020 4 4 2 2 2 0   511.0  497.0
381  624.943255 1.749E-29 2.202E-06.08130.116 1851.81160.760.000000             V4         GROUND 37  6 31       37 12 25      002020 4 4 2 2 2 0   225.0  225.0
381  624.965139 1.573E-27 1.064E-04.08130.116 1718.34220.760.000000            V10         GROUND 36  9 28       35 12 23      002020 4 4 2 2 2 0   219.0  213.0
381  625.062894 6.822E-29 3.070E-06.08130.116 1628.83700.760.000000             V7         GROUND 35  6 30       35 11 24      002020 4 4 2 2 2 0   213.0  213.0
