431  587.290100 3.187E-24 2.054E-01.10000.200 1566.20300.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 45f 332220 3 5 0 0 0 0    89.0   91.0
431  587.401010 5.780E-25 1.978E+00.10000.200 2833.79700.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P133f 442220 2 5 0 0 0 0   795.0  801.0
431  587.416650 2.522E-27 5.338E-02.10000.200 2988.68600.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P137e 442220 2 5 0 0 0 0   273.0  275.0
431  587.448500 6.374E-24 3.348E-01.10000.200 1813.21700.750.000000 000003000 f u  000001010 f g  1 0 0 0        1 0 1 0 P 61f 332220 3 5 0 0 0 0   363.0  369.0
431  587.451100 9.560E-24 4.586E-01.10000.200 1879.63700.750.000000 000002000 e u  000000010 e g  0 0 0 0        0 0 1 0 P 92e 332220 3 5 0 0 0 0   549.0  555.0
431  587.518010 1.251E-25 1.558E+00.10000.200 2884.04580.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P140e 442220 2 5 0 0 0 0   279.0  281.0
431  587.551460 7.977E-28 3.045E-02.10000.200 3114.42360.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P140f 442220 2 5 0 0 0 0   279.0  281.0
431  587.558000 1.274E-23 2.528E-01.10000.200 1540.13310.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 43e 332220 3 5 0 0 0 0   255.0  261.0
431  587.568700 1.274E-23 2.630E-01.10000.200 1553.02100.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 44f 332220 3 5 0 0 0 0   261.0  267.0
431  587.669800 6.374E-24 7.299E-01.10000.200 2073.68310.750.000000 000001010 e u  000001000 e g  1 0-1 0        1 0 0 0 P 99e 332220 3 5 0 0 0 0   591.0  597.0
431  587.707720 9.200E-27 5.386E-02.10000.200 2948.64830.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P136e 442220 2 5 0 0 0 0   813.0  819.0
431  587.714360 2.310E-25 1.980E+00.10000.200 2794.86840.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P132f 442220 2 5 0 0 0 0   263.0  265.0
431  587.717000 3.187E-24 3.590E-01.10000.200 2050.56010.750.000000 000002001 f u  000000011 f g  0 0 0 1        0 0 1 1 P 90f 332220 3 5 0 0 0 0   537.0  543.0
431  587.723200 3.187E-24 4.073E-01.10000.200 1852.74190.750.000000 000002000 e g  000000010 e u  0 0 0 0        0 0 1 0 P 91e 332220 3 5 0 0 0 0   181.0  183.0
431  587.800800 4.546E-25 1.560E+00.10000.200 2843.22280.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P139e 442220 2 5 0 0 0 0   831.0  837.0
431  587.836180 2.980E-27 3.132E-02.10000.200 3073.46380.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P139f 442220 2 5 0 0 0 0   831.0  837.0
431  587.839800 6.374E-24 2.730E-01.10000.200 1760.50900.750.000000 000003000 e u  000001010 e g  1 0 0 0        1 0 1 0 P 58e 332220 3 5 0 0 0 0   345.0  351.0
431  587.847600 3.187E-24 1.898E-01.10000.200 1540.13200.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 43f 332220 3 5 0 0 0 0    85.0   87.0
