241  654.627260 5.415E-26 1.914E-03.08830.300 1361.68550.790.000000             V5             V3 34  3-1E       35  4 0E      334440 5 6 4 3 2 0  1104.0 1136.0
241  654.728210 1.591E-25 1.109E+00.09010.088 2570.95630.820.000000            2V3             V3 62  4 0E       63  4 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  654.944600 2.017E-25 7.294E-01.09020.092 2429.16690.840.000000            2V3             V3 60  3 0A2      61  3 0A1     334340 5 6 4 3 2 0  1936.0 1968.0
241  655.056660 2.831E-25 1.167E+00.09020.090 2459.43460.830.000000            2V3             V3 61  2 0E       62  2 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  655.085600 1.310E-25 4.739E-01.09020.092 2429.16690.840.000000            2V3             V3 60  3 0A1      61  3 0A2     334340 5 6 4 3 2 0  1936.0 1968.0
241  655.086690 5.571E-26 1.750E-03.08850.259 1331.02760.770.000000             V5             V3 33  3-1E       34  4 0E      334540 5 6 4 4 2 0  1072.0 1104.0
241  655.221770 3.102E-25 1.194E+00.09020.091 2445.24160.830.000000            2V3             V3 61  1 0E       62  1 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  655.256730 3.168E-25 1.192E+00.09010.092 2440.51030.830.000000            2V3             V3 61  0 0A2      62  0 0A1     334340 5 6 4 3 2 0  1968.0 2000.0
241  655.300560 1.195E-25 1.072E+00.08970.073 2638.38920.800.000000             V3         GROUND 67 11 0E       68 11 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.301640 4.854E-26 1.174E+00.09010.085 2823.22320.830.000000            2V3             V3 61  9 0A2      62  9 0A1     334340 5 6 4 3 2 0  1968.0 2000.0
241  655.301640 4.854E-26 1.174E+00.09010.085 2823.22320.830.000000            2V3             V3 61  9 0A1      62  9 0A2     334340 5 6 4 3 2 0  1968.0 2000.0
241  655.374950 7.191E-26 1.177E+00.09010.089 2742.98870.830.000000            2V3             V3 61  8 0E       62  8 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  655.379480 1.940E-25 1.076E+00.08980.073 2539.41410.800.000000             V3         GROUND 67 10 0E       68 10 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.449470 1.018E-25 1.182E+00.09010.089 2672.15480.830.000000            2V3             V3 61  7 0E       62  7 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  655.451360 3.015E-25 1.082E+00.08980.073 2449.80360.800.000000             V3         GROUND 67  9 0A2      68  9 0A1     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.451360 3.015E-25 1.082E+00.08980.073 2449.80360.800.000000             V3         GROUND 67  9 0A1      68  9 0A2     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.516050 4.449E-25 1.081E+00.08980.078 2369.57620.800.000000             V3         GROUND 67  8 0E       68  8 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.533910 1.373E-25 1.183E+00.09010.089 2610.73590.830.000000            2V3             V3 61  6 0A2      62  6 0A1     334340 5 6 4 3 2 0  1968.0 2000.0
241  655.533910 1.373E-25 1.183E+00.09010.089 2610.73590.830.000000            2V3             V3 61  6 0A1      62  6 0A2     334340 5 6 4 3 2 0  1968.0 2000.0
241  655.556950 5.685E-26 1.594E-03.08880.340 1301.24000.750.000000             V5             V3 32  3-1E       33  4 0E      334440 5 6 4 3 2 0  1040.0 1072.0
241  655.573420 6.341E-25 1.092E+00.08980.078 2298.74820.800.000000             V3         GROUND 67  7 0E       68  7 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.623380 8.569E-25 1.095E+00.08980.079 2237.33450.790.000000             V3         GROUND 67  6 0A2      68  6 0A1     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.623380 8.569E-25 1.095E+00.08980.079 2237.33450.790.000000             V3         GROUND 67  6 0A1      68  6 0A2     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.656050 1.762E-25 1.179E+00.09010.089 2558.74480.830.000000            2V3             V3 61  5 0E       62  5 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  655.665810 1.104E-24 1.096E+00.08980.079 2185.34750.790.000000             V3         GROUND 67  5 0E       68  5 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.700630 1.360E-24 1.098E+00.08980.079 2142.79810.790.000000             V3         GROUND 67  4 0E       68  4 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.727790 1.598E-24 1.099E+00.08980.079 2109.69500.790.000000             V3         GROUND 67  3 0A2      68  3 0A1     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.727790 1.598E-24 1.099E+00.08980.079 2109.69500.790.000000             V3         GROUND 67  3 0A1      68  3 0A2     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.747230 1.796E-24 1.101E+00.08980.080 2086.04500.790.000000             V3         GROUND 67  2 0E       68  2 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.758900 1.928E-24 1.103E+00.08980.080 2071.85310.790.000000             V3         GROUND 67  1 0E       68  1 0E      334340 5 6 4 3 2 0  2160.0 2192.0
241  655.762800 1.973E-24 1.103E+00.08980.081 2067.12210.790.000000             V3         GROUND 67  0 0A2      68  0 0A1     334340 5 6 4 3 2 0  2160.0 2192.0
241  655.801270 2.069E-25 5.892E-01.09020.095 2376.09870.840.000000            2V3             V3 59  3 0A1      60  3 0A2     334340 5 6 4 3 2 0  1904.0 1936.0
241  655.823030 1.930E-25 5.497E-01.09020.095 2376.09870.840.000000             V5             V3 59  2-1A2      60  3 0A1     334340 5 6 4 3 2 0  1904.0 1936.0
241  655.965340 2.080E-25 1.133E+00.09020.090 2516.19200.830.000000            2V3             V3 61  4 0E       62  4 0E      334340 5 6 4 3 2 0  1968.0 2000.0
241  656.038180 5.775E-26 1.454E-03.08920.360 1272.32310.740.000000             V5             V3 31  3-1E       32  4 0E      334440 5 6 4 3 2 0  1008.0 1040.0
241  656.359270 3.618E-25 1.171E+00.09020.093 2405.51100.840.000000            2V3             V3 60  2 0E       61  2 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  656.523430 1.919E-25 4.321E-01.09020.098 2323.88290.850.000000             V5             V3 58  2-1A1      59  3 0A2     334340 5 6 4 3 2 0  1872.0 1904.0
241  656.527010 1.984E-25 4.468E-01.09020.098 2323.88290.850.000000             V5             V3 58  2-1A2      59  3 0A1     334340 5 6 4 3 2 0  1872.0 1904.0
241  656.530480 5.820E-26 1.322E-03.08970.381 1244.27750.720.000000             V5             V3 30  3-1E       31  4 0E      334440 5 6 4 3 2 0   976.0 1008.0
241  656.539920 3.954E-25 1.195E+00.09020.093 2391.31560.840.000000            2V3             V3 60  1 0E       61  1 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  656.576890 4.068E-25 1.202E+00.09020.094 2386.58350.840.000000            2V3             V3 60  0 0A1      61  0 0A2     334340 5 6 4 3 2 0  1936.0 1968.0
241  656.583160 9.229E-26 1.070E+00.08970.075 2687.29470.800.000000             V3         GROUND 66 12 0A2      67 12 0A1     334340 5 6 4 3 2 0  2128.0 2160.0
241  656.583160 9.229E-26 1.070E+00.08970.075 2687.29470.800.000000             V3         GROUND 66 12 0A1      67 12 0A2     334340 5 6 4 3 2 0  2128.0 2160.0
241  656.614520 6.225E-26 1.182E+00.09010.088 2769.36190.830.000000            2V3             V3 60  9 0A1      61  9 0A2     334340 5 6 4 3 2 0  1936.0 1968.0
241  656.614520 6.225E-26 1.182E+00.09010.088 2769.36190.830.000000            2V3             V3 60  9 0A2      61  9 0A1     334340 5 6 4 3 2 0  1936.0 1968.0
241  656.669260 1.574E-25 1.078E+00.08980.075 2578.95520.800.000000             V3         GROUND 66 11 0E       67 11 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  656.686980 9.213E-26 1.185E+00.09010.091 2689.11370.830.000000            2V3             V3 60  8 0E       61  8 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  656.748440 2.558E-25 1.083E+00.08980.075 2479.96170.800.000000             V3         GROUND 66 10 0E       67 10 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  656.759780 1.305E-25 1.189E+00.09020.091 2618.26760.840.000000            2V3             V3 60  7 0E       61  7 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  656.820560 3.971E-25 1.088E+00.08980.075 2390.33450.800.000000             V3         GROUND 66  9 0A2      67  9 0A1     334340 5 6 4 3 2 0  2128.0 2160.0
241  656.820560 3.971E-25 1.088E+00.08980.075 2390.33450.800.000000             V3         GROUND 66  9 0A1      67  9 0A2     334340 5 6 4 3 2 0  2128.0 2160.0
241  656.840500 1.762E-25 1.192E+00.09020.091 2556.83830.840.000000            2V3             V3 60  6 0A1      61  6 0A2     334340 5 6 4 3 2 0  1936.0 1968.0
241  656.840500 1.762E-25 1.192E+00.09020.091 2556.83830.840.000000            2V3             V3 60  6 0A2      61  6 0A1     334340 5 6 4 3 2 0  1936.0 1968.0
241  656.885470 5.891E-25 1.092E+00.08980.080 2310.09210.800.000000             V3         GROUND 66  8 0E       67  8 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  656.943030 8.360E-25 1.099E+00.08980.080 2239.25090.800.000000             V3         GROUND 66  7 0E       67  7 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  656.952590 2.269E-25 1.192E+00.09020.092 2504.83830.840.000000            2V3             V3 60  5 0E       61  5 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  656.993150 1.129E-24 1.101E+00.08990.080 2177.82560.800.000000             V3         GROUND 66  6 0A1      67  6 0A2     334340 5 6 4 3 2 0  2128.0 2160.0
241  656.993150 1.129E-24 1.101E+00.08990.080 2177.82560.800.000000             V3         GROUND 66  6 0A2      67  6 0A1     334340 5 6 4 3 2 0  2128.0 2160.0
241  657.033970 5.841E-26 1.204E-03.09020.402 1217.10360.710.000000             V5             V3 29  3-1E       30  4 0E      344440 5 6 4 3 2 0   944.0  976.0
241  657.035720 1.454E-24 1.102E+00.08990.080 2125.82890.800.000000             V3         GROUND 66  5 0E       67  5 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  657.070660 1.796E-24 1.106E+00.08980.081 2083.27150.800.000000             V3         GROUND 66  4 0E       67  4 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  657.097910 2.109E-24 1.106E+00.08980.081 2050.16220.800.000000             V3         GROUND 66  3 0A1      67  3 0A2     334340 5 6 4 3 2 0  2128.0 2160.0
241  657.097910 2.109E-24 1.106E+00.08980.081 2050.16220.800.000000             V3         GROUND 66  3 0A2      67  3 0A1     334340 5 6 4 3 2 0  2128.0 2160.0
241  657.117410 2.373E-24 1.110E+00.08980.081 2026.50780.800.000000             V3         GROUND 66  2 0E       67  2 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  657.120630 1.777E-25 3.177E-01.09020.101 2272.52030.850.000000             V5             V3 57  2-1A2      58  3 0A1     334340 5 6 4 3 2 0  1840.0 1872.0
241  657.129120 2.542E-24 1.109E+00.08980.081 2012.31320.800.000000             V3         GROUND 66  1 0E       67  1 0E      334340 5 6 4 3 2 0  2128.0 2160.0
241  657.133030 2.603E-24 1.110E+00.08980.082 2007.58140.800.000000             V3         GROUND 66  0 0A1      67  0 0A2     334340 5 6 4 3 2 0  2128.0 2160.0
241  657.133980 1.820E-25 3.254E-01.09020.101 2272.52030.850.000000             V5             V3 57  2-1A1      58  3 0A2     334340 5 6 4 3 2 0  1840.0 1872.0
241  657.213510 2.696E-25 1.153E+00.09020.092 2462.27820.840.000000            2V3             V3 60  4 0E       61  4 0E      334340 5 6 4 3 2 0  1936.0 1968.0
241  657.548740 5.820E-26 1.094E-03.09090.423 1190.80180.700.000000             V5             V3 28  3-1E       29  4 0E      344440 5 6 4 3 2 0   912.0  944.0
241  657.631290 1.611E-25 2.297E-01.09010.104 2222.01170.850.000000             V5             V3 56  2-1A1      57  3 0A2     334340 5 6 4 3 2 0  1808.0 1840.0
241  657.648710 1.640E-25 2.338E-01.09010.104 2222.01170.850.000000             V5             V3 56  2-1A2      57  3 0A1     334340 5 6 4 3 2 0  1808.0 1840.0
241  657.652160 4.584E-25 1.170E+00.09020.095 2352.43890.840.000000            2V3             V3 59  2 0E       60  2 0E      334340 5 6 4 3 2 0  1904.0 1936.0
241  657.846060 5.100E-26 1.181E+00.09010.090 2806.00000.840.000000            2V3             V3 59 10 0E       60 10 0E      334340 5 6 4 3 2 0  1904.0 1936.0
241  657.851110 5.055E-25 1.205E+00.09020.096 2338.24110.840.000000            2V3             V3 59  1 0E       60  1 0E      334340 5 6 4 3 2 0  1904.0 1936.0
241  657.890260 5.190E-25 1.209E+00.09020.097 2333.50820.840.000000            2V3             V3 59  0 0A2      60  0 0A1     334340 5 6 4 3 2 0  1904.0 1936.0
241  657.920910 7.932E-26 1.188E+00.09010.091 2716.35110.840.000000            2V3             V3 59  9 0A2      60  9 0A1     334340 5 6 4 3 2 0  1904.0 1936.0
241  657.920910 7.932E-26 1.188E+00.09010.091 2716.35110.840.000000            2V3             V3 59  9 0A1      60  9 0A2     334340 5 6 4 3 2 0  1904.0 1936.0
241  657.944790 1.211E-25 1.076E+00.08980.076 2628.73270.800.000000             V3         GROUND 65 12 0A1      66 12 0A2     334340 5 6 4 3 2 0  2096.0 2128.0
241  657.944790 1.211E-25 1.076E+00.08980.076 2628.73270.800.000000             V3         GROUND 65 12 0A2      66 12 0A1     334340 5 6 4 3 2 0  2096.0 2128.0
241  657.992620 1.175E-25 1.192E+00.09020.093 2636.08940.840.000000            2V3             V3 59  8 0E       60  8 0E      334340 5 6 4 3 2 0  1904.0 1936.0
241  658.031180 2.064E-25 1.083E+00.08980.076 2520.37340.800.000000             V3         GROUND 65 11 0E       66 11 0E      334340 5 6 4 3 2 0  2096.0 2128.0
241  658.063910 1.665E-25 1.197E+00.09020.094 2565.23140.840.000000            2V3             V3 59  7 0E       60  7 0E      334340 5 6 4 3 2 0  1904.0 1936.0
241  658.074920 5.775E-26 9.960E-04.09170.443 1165.37250.690.000000             V5             V3 27  3-1E       28  4 0E      344540 5 6 4 3 2 0   880.0  912.0
241  658.080600 1.465E-25 1.672E-01.09000.107 2172.35810.850.000000             V5             V3 55  2-1A2      56  3 0A1     334340 5 6 4 3 2 0  1776.0 1808.0
241  658.099330 1.485E-25 1.695E-01.09000.107 2172.35810.850.000000             V5             V3 55  2-1A1      56  3 0A2     334340 5 6 4 3 2 0  1776.0 1808.0
241  658.110630 3.357E-25 1.089E+00.08980.077 2421.36170.800.000000             V3         GROUND 65 10 0E       66 10 0E      334340 5 6 4 3 2 0  2096.0 2128.0
241  658.141380 2.247E-25 1.198E+00.09020.094 2503.79170.840.000000            2V3             V3 59  6 0A1      60  6 0A2     334340 5 6 4 3 2 0  1904.0 1936.0
241  658.141380 2.247E-25 1.198E+00.09020.094 2503.79170.840.000000            2V3             V3 59  6 0A2      60  6 0A1     334340 5 6 4 3 2 0  1904.0 1936.0
241  658.182990 5.232E-25 1.098E+00.08990.077 2331.71800.800.000000             V3         GROUND 65  9 0A2      66  9 0A1     334340 5 6 4 3 2 0  2096.0 2128.0
241  658.182990 5.232E-25 1.098E+00.08990.077 2331.71800.800.000000             V3         GROUND 65  9 0A1      66  9 0A2     334340 5 6 4 3 2 0  2096.0 2128.0
