 22  589.420953 4.200E-28 2.228E-01.08850.120 2704.95860.70-.000383       2 1 1 02       1 2 2 01                    Q  3f     366663243110 9 711    14.0   14.0
 22  589.421945 6.290E-28 2.614E-01.06830.087 3113.20400.74-.000660       2 1 1 02       1 2 2 01                    Q 32e     366663243110 9 711   130.0  130.0
 22  589.422797 1.240E-30 8.080E-01.06590.074 4713.44640.74-.000754       3 1 1 04       2 2 2 03                    Q 49f     366563243110 9 711   198.0  198.0
 22  589.425151 7.520E-28 2.621E-01.06880.088 3063.94840.74-.000647       2 1 1 02       1 2 2 01                    Q 30e     366663243110 9 711   122.0  122.0
 22  589.427776 8.810E-28 2.626E-01.06930.090 3017.81630.73-.000635       2 1 1 02       1 2 2 01                    Q 28e     366663243110 9 711   114.0  114.0
 22  589.429887 1.010E-27 2.627E-01.06990.092 2974.80840.73-.000622       2 1 1 02       1 2 2 01                    Q 26e     366663243110 9 711   106.0  106.0
 22  589.431547 1.140E-27 2.642E-01.07060.094 2934.92560.72-.000609       2 1 1 02       1 2 2 01                    Q 24e     366663243110 9 711    98.0   98.0
 22  589.432819 1.250E-27 2.638E-01.07130.095 2898.16830.71-.000595       2 1 1 02       1 2 2 01                    Q 22e     366663243110 9 711    90.0   90.0
 22  589.433761 1.340E-27 2.636E-01.07220.097 2864.53720.71-.000580       2 1 1 02       1 2 2 01                    Q 20e     366663243110 9 711    82.0   82.0
 22  589.434430 1.410E-27 2.650E-01.07310.099 2834.03300.70-.000565       2 1 1 02       1 2 2 01                    Q 18e     366663243110 9 711    74.0   74.0
 22  589.434877 1.430E-27 2.638E-01.07420.101 2806.65600.69-.000550       2 1 1 02       1 2 2 01                    Q 16e     366663243110 9 711    66.0   66.0
 22  589.435151 1.420E-27 2.649E-01.07550.103 2782.40670.68-.000533       2 1 1 02       1 2 2 01                    Q 14e     366663243110 9 711    58.0   58.0
 22  589.435226 2.430E-28 1.784E-01.09050.123 2702.61150.69-.000359       2 1 1 02       1 2 2 01                    Q  2e     366663243110 9 711    10.0   10.0
 22  589.435262 5.750E-28 2.409E-01.08660.118 2708.08800.69-.000404       2 1 1 02       1 2 2 01                    Q  4e     366663243110 9 711    18.0   18.0
 22  589.435295 1.350E-27 2.637E-01.07700.105 2761.28550.68-.000514       2 1 1 02       1 2 2 01                    Q 12e     366663243110 9 711    50.0   50.0
